Cód Transacción	Cód Transacción	Descripción Transacción	Artículo	Descripción Artículo	Planta	Desc. Planta	Cód. Configuración	Dirección	Cantidad	UdM	Dirección Paralela	Ctd Paralela	UdM Paralela	Ubicación	Almacén	Cajón	Fila	Nivel	Caja	Nº Lote	Nº Serie	Cód. Condición	Desc. Cód. Condición	Nº R/D/R	Nº Rev	Fecha Caducidad	Ref Orden 1	Ref Orden 2	Ref Orden 3	Ref Orden 4	Tipo Orden	Coste	Coste Inventario	Coste Total	Creado	Hora Creación	Nota	Realizado Por	Fecha Aplicada	Incl en Art Agr por Periodo	Incl.Valor Agreg. por Per.	Devol/Deshec	Propiedad	Propietario	Nombre Propietario	Propiedad Previo	Propietario Previo	Nombre Propietario Previo	Cód. Programa	Descripción de Programa	Cód Proyecto	Nombre Proyecto	Cód Subproyecto	Descripción Subproyecto	Cód Actividad	Descripción Actividad	Secuencia Actividad	Tiene Errores Contab	Tiene Contab Trasnferidas	Cód Inf Trans Inv	Fecha Aplicada Fecha Modificación	Fecha Aplicada Modificada por Usuario
"1,962,154"	INTSHIP	Consumo para Solic.Material	P01.064.RG0001	TERMOSTATO 30-90°F	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	22	1	1	Solicitud Material	103.92	103.92	103.92	06/02/2017	11:34:30	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:40	VTIXE
"1,962,155"	INTSHIP	Consumo para Solic.Material	P01.064.TS0001	TERMOSTATO 61214	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	23	1	1	Solicitud Material	103.92	103.92	103.92	06/02/2017	11:34:30	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:40	VTIXE
"1,962,156"	INTSHIP	Consumo para Solic.Material	P02.020.TQ0002	TANQUE DE SF6 DE 50KG VACIO	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	24	1	1	Solicitud Material	90.06	90.06	90.06	06/02/2017	11:34:30	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:40	VTIXE
"1,962,157"	INTSHIP	Consumo para Solic.Material	P02.011.CA0005	"CABLE CONDUCTOR ALUMINIO Y ACERO 29.2MM,54 ALUM,7 ACERO."	05M-O	TERMOPICHINCHA M-O	*	-	42.5	m				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	25	1	1	Solicitud Material	1.66	70.66	70.66	06/02/2017	11:34:31	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:40	VTIXE
"1,962,158"	INTSHIP	Consumo para Solic.Material	P01.058.DG0002	"AMPERIMETRO ANALOGICO ,INPUT 0-20MA,ESCALA -16 . 0 . 25 MVAR"	05M-O	TERMOPICHINCHA M-O	*	-	3	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	26	1	1	Solicitud Material	19.4	58.19	58.19	06/02/2017	11:34:31	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:40	VTIXE
"1,962,159"	INTSHIP	Consumo para Solic.Material	P01.034.IT0034	"INTERRUPTOR, IN=1.6-2.5A, 1NO 1NC, S=25A"	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	27	1	1	Solicitud Material	3.46	3.46	3.46	06/02/2017	11:34:31	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:40	VTIXE
"1,962,160"	INTSHIP	Consumo para Solic.Material	P01.034.IT0035	"INTERRUPTOR, IN=4-6A, 1NO 1NC, S=60A"	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	28	1	1	Solicitud Material	3.46	3.46	3.46	06/02/2017	11:34:32	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:40	VTIXE
"1,962,161"	INTSHIP	Consumo para Solic.Material	P01.148.PD0005	PAPEL DE TRANSFERENCIA TERMICA	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	29	1	1	Solicitud Material	0.79	1.57	1.57	06/02/2017	11:34:32	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:40	VTIXE
"1,962,162"	INTSHIP	Consumo para Solic.Material	P01.033.CC0009	"TRANSDUCTOR INPUT 100V, 1 A, OUPUT:0-20MA"	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	30	1	1	Solicitud Material	0	0	0	06/02/2017	11:34:32	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	FALSE	310470	06/02/2017 11:40	VTIXE
"1,962,163"	INTSHIP	Consumo para Solic.Material	P01.034.IT0017	"TERMOSTATO RANGO -100 -300°F, 1 NO ,10A, 120 VAC,L 47CM, F 1.5CM"	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	31	1	1	Solicitud Material	0	0	0	06/02/2017	11:34:33	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	FALSE	310470	06/02/2017 11:40	VTIXE
"1,962,164"	INTSHIP	Consumo para Solic.Material	P01.041.SL0004	PARTE DE UN SWITCH SELECTOR	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	32	1	1	Solicitud Material	0	0	0	06/02/2017	11:34:33	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	FALSE	310470	06/02/2017 11:40	VTIXE
"1,819,660"	ARRIVAL	Recepción de Orden de Compra	P02.169.CA0009	CAMARA WEBCAM C270	05M-O	TERMOPICHINCHA M-O	*	+	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044865	1	1	1	Orden Compra	108.3	108.3	108.3	20/10/2016	11:49:15		VTIXE	20/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	291695		
"1,819,661"	ARRIVAL	Recepción de Orden de Compra	P02.011.CB0131	CABLE VGA P/MONITOR PROYECTOR 5 MT	05M-O	TERMOPICHINCHA M-O	*	+	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044865	2	1	1	Orden Compra	13.68	13.68	13.68	20/10/2016	11:49:16		VTIXE	20/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	291695		
"1,819,672"	ARRIVAL	Recepción de Orden de Compra	P07.001.DS0002	DIESEL-2	05M-O	TERMOPICHINCHA M-O	*	+	"2,336"	GALON				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	1	*			*	1		5100000046	1	1	1	Orden Compra	0	0	0	20/10/2016	11:55:27		VTIXE	12/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	291696	20/10/2016 11:55	VTIXE
"1,819,823"	INTSHIP	Consumo para Solic.Material	P02.169.CA0009	CAMARA WEBCAM C270	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		213744	1	1	1	Solicitud Material	108.3	108.3	108.3	20/10/2016	12:17:35	INT	VTIXE	20/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	291700		
"1,819,824"	INTSHIP	Consumo para Solic.Material	P02.011.CB0131	CABLE VGA P/MONITOR PROYECTOR 5 MT	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		213744	2	1	1	Solicitud Material	13.68	13.68	13.68	20/10/2016	12:17:35	INT	VTIXE	20/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	291700		
"1,820,030"	ARRIVAL	Recepción de Orden de Compra	P02.005.PR0968	"PERNO ALLEN AC G8.8 M12 X 90 MM, PASO 1.75, RD-50"	05M-O	TERMOPICHINCHA M-O	*	+	3	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044975	1	1	1	Orden Compra	1.1	3.3	3.3	20/10/2016	15:02:08		VTIXE	20/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	291719		
"1,820,031"	ARRIVAL	Recepción de Orden de Compra	P02.010.TR0223	TERMINAL PUNTERA 12-14	05M-O	TERMOPICHINCHA M-O	*	+	300	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044976	1	1	1	Orden Compra	0.03	9.23	9.23	20/10/2016	15:05:22		VTIXE	20/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	291721		
"1,962,165"	INTSHIP	Consumo para Solic.Material	P01.046.TE0005	ELECTRONICAL ACTUAL VALUE OF EXITER FIEL CURRENT CONVERTER	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	33	1	1	Solicitud Material	0	0	0	06/02/2017	11:34:33	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	FALSE	310470	06/02/2017 11:40	VTIXE
"1,962,166"	INTSHIP	Consumo para Solic.Material	P01.046.TE0006	ELECTRONICAL TRANSIPULS (CONTROL PULSE STAGE)	05M-O	TERMOPICHINCHA M-O	*	-	3	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	34	1	1	Solicitud Material	0	0	0	06/02/2017	11:34:33	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	FALSE	310470	06/02/2017 11:41	VTIXE
"1,962,167"	INTSHIP	Consumo para Solic.Material	P01.046.TE0056	ELECTRONICAL CARD AVR	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	35	1	1	Solicitud Material	0	0	0	06/02/2017	11:34:34	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	FALSE	310470	06/02/2017 11:41	VTIXE
"1,962,168"	INTSHIP	Consumo para Solic.Material	P01.059.VO0004	PROBADOR DE TENSIÓN EN SWITCH HOUSSE	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	36	1	1	Solicitud Material	0	0	0	06/02/2017	11:34:34	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	FALSE	310470	06/02/2017 11:41	VTIXE
"1,962,169"	INTSHIP	Consumo para Solic.Material	P01.082.DO0001	"INDICADOR DIGITAL TEMPERATURA DORIC, INPUT  0-50MV"	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	37	1	1	Solicitud Material	0	0	0	06/02/2017	11:34:34	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	FALSE	310470	06/02/2017 11:41	VTIXE
"1,962,133"	INTSHIP	Consumo para Solic.Material	P01.046.TE0004	ELECTRONICAL THYRISTOR POWER SUPPLY UNIT	05M-O	TERMOPICHINCHA M-O	*	-	3	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	1	1	1	Solicitud Material	"2,833.42"	"8,500.25"	"8,500.25"	06/02/2017	11:34:21	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:41	VTIXE
"1,962,134"	INTSHIP	Consumo para Solic.Material	P01.046.TE0039	ELECTRONICAL CARD WR14/GR6-2	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	2	1	1	Solicitud Material	"3,925.22"	"7,850.44"	"7,850.44"	06/02/2017	11:34:22	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:41	VTIXE
"1,962,135"	INTSHIP	Consumo para Solic.Material	P01.046.TE0045	ELECTRONICAL CARD FA1-1	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	3	1	1	Solicitud Material	"3,925.22"	"7,850.44"	"7,850.44"	06/02/2017	11:34:22	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:41	VTIXE
"1,962,136"	INTSHIP	Consumo para Solic.Material	P01.046.TE0049	ELECTRONICAL CARD BJ6-2	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	226061	4	1	1	Solicitud Material	"3,925.22"	"7,850.44"	"7,850.44"	06/02/2017	11:34:22	INT	VTIXE	31/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	310470	06/02/2017 11:41	VTIXE
"1,876,876"	INTSHIP	Consumo para Solic.Material	P12.071.BO0002	BOTELLON DE AGUA  PURIFICADA-CARGA	05M-O	TERMOPICHINCHA M-O	*	-	9	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		220910	1	1	1	Solicitud Material	2.42	21.78	21.78	17/12/2016	17:07:10	INT	VTIXE	17/12/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	301976		
"1,802,511"	WOISS	Emitir para Orden de Trabajo	P01.057.TM0012	"TERMOCUPLA  TIPO K ESCAPE, 297A, 559, P3, KTE, L 420MM, F 8MM"	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	974	*		3	Orden Trabajo	136	136	136	04/10/2016	9:20:27		VTIXE	04/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	289092		
"1,823,934"	ARRIVAL	Recepción de Orden de Compra	P14.003.RE0003	"REPUESTO DE ARNES DE CUATRO PUNTOS, PARA CASCO TIPO 1, CLASE C, G Y E."	05M-O	TERMOPICHINCHA M-O	*	+	33	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	1	1	1	Orden Compra	8.4	277.2	277.2	24/10/2016	9:14:13		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,935"	ARRIVAL	Recepción de Orden de Compra	P14.003.RE0004	"REPUESTO DE SUDADERAS PARA CASCO TIPO 1, CLASE C, G Y E."	05M-O	TERMOPICHINCHA M-O	*	+	66	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	2	1	1	Orden Compra	8.4	554.4	554.4	24/10/2016	9:14:13		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,936"	ARRIVAL	Recepción de Orden de Compra	P14.004.TR0006	"TRAJE COMPLETO A PRUEBA DE ARCO ELECTRICO, COMPUESTO DE CHAQUETA, OVEROLES, CAPUCHA, CASCO, BOLSA Y LENTES"	05M-O	TERMOPICHINCHA M-O	*	+	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	3	1	1	Orden Compra	"2,786.99"	"2,786.99"	"2,786.99"	24/10/2016	9:14:13		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,937"	ARRIVAL	Recepción de Orden de Compra	P14.006.GU0038	"GUANTE DE KEVLAR, CON REVESTIMIENTO DE NITRILO"	05M-O	TERMOPICHINCHA M-O	*	+	134	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	4	1	1	Orden Compra	10.33	"1,383.85"	"1,383.85"	24/10/2016	9:14:14		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,938"	ARRIVAL	Recepción de Orden de Compra	P14.006.GU0039	"GUANTE DOBLE CAPA DE PVC CON TERMINADO ARENOSO, FORRO INTERIOR 100% ALGODON"	05M-O	TERMOPICHINCHA M-O	*	+	1	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	5	1	1	Orden Compra	10.98	10.98	10.98	24/10/2016	9:14:14		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,939"	ARRIVAL	Recepción de Orden de Compra	P14.006.GU0040	"GUANTE DE NYLON TRICOTADO SIN COSTURA, GALGA 18, CON REVESTIMIENTO DE ESPUMA DE NITRILO"	05M-O	TERMOPICHINCHA M-O	*	+	12	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	6	1	1	Orden Compra	10.53	126.34	126.34	24/10/2016	9:14:14		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,940"	ARRIVAL	Recepción de Orden de Compra	P14.008.PR0004	PROTECTOR LATERAL DE LENTES DE PRESCRIPCION Y PELICULAS DE SEGURIDAD PARA LENTES	05M-O	TERMOPICHINCHA M-O	*	+	6	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	7	1	1	Orden Compra	16.8	100.8	100.8	24/10/2016	9:14:15		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,941"	ARRIVAL	Recepción de Orden de Compra	P14.009.VD0004	"VIDRIOS NEGROS, FILTRO PARA SOLDAR"	05M-O	TERMOPICHINCHA M-O	*	+	30	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	8	1	1	Orden Compra	0.88	26.52	26.52	24/10/2016	9:14:15		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,942"	ARRIVAL	Recepción de Orden de Compra	P14.010.AR0005	"ARNES CON ANILLO POSTERIOR Y COSTADOS, MODELO SAFE LIGHT 10911. NORMAS-OSHA 1926, ANSI Z359.1 Y CSA Z259.1."	05M-O	TERMOPICHINCHA M-O	*	+	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	9	1	1	Orden Compra	102.09	102.09	102.09	24/10/2016	9:14:15		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,943"	ARRIVAL	Recepción de Orden de Compra	P14.010.LV0006	"LINEA DE VIDA DE 6 FT, CON COBERTOR DEL SISTEMA DE PARADA SEGURA. DOS GANCHOS PEQUEÑOS.CUMPLE CON LOS REQUERIMIENTOS DE LAS NORMAS ANSI Z359.13-2009"	05M-O	TERMOPICHINCHA M-O	*	+	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	10	1	1	Orden Compra	99.68	199.36	199.36	24/10/2016	9:14:15		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,944"	ARRIVAL	Recepción de Orden de Compra	P14.010.SI0002	"SISTEMA DE ANCLAJE DE ACERO PARA ARNES, ESLINGA 3 PIES (0.9 M) Y MOSQUETON DE DOBLE SEGURO"	05M-O	TERMOPICHINCHA M-O	*	+	6	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100044994	11	1	1	Orden Compra	100.8	604.8	604.8	24/10/2016	9:14:16		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292265		
"1,823,999"	WOISS	Emitir para Orden de Trabajo	P02.006.LJ0016	LIJA DE AGUA 240	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	600250	*		1	Orden Trabajo	0.38	0.77	0.77	24/10/2016	9:36:31		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292279		
"1,824,012"	WOISS	Emitir para Orden de Trabajo	P03.021.IN0009	"TEFLON 1/2"" ROLLO"	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		1567	*		1	Orden Trabajo	0.81	1.63	1.63	24/10/2016	9:41:19		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292285		
"1,824,015"	WOISS	Emitir para Orden de Trabajo	P02.020.SE0020	"SELLO MECANICO 25 MM, FIJO TUGSTENO, ROTATIVO TUGSTENO"	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	245	*		1	Orden Trabajo	173.88	173.88	173.88	24/10/2016	9:44:27		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292290		
"1,824,016"	WOISS	Emitir para Orden de Trabajo	P02.005.PR0371	"PERNO DE 1/4"" X 2"" "	05M-O	TERMOPICHINCHA M-O	*	-	4	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		245	*		2	Orden Trabajo	0.09	0.37	0.37	24/10/2016	9:44:28		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292290		
"1,824,017"	WOISS	Emitir para Orden de Trabajo	P02.005.TR0092	"TUERCA HIERRO 1/4"""	05M-O	TERMOPICHINCHA M-O	*	-	4	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		245	*		3	Orden Trabajo	0.05	0.2	0.2	24/10/2016	9:44:29		VTIXE	24/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	292290		
"1,855,019"	INTSHIP	Consumo para Solic.Material	P12.030.AL0001	ALMOHADILLAS	05M-O	TERMOPICHINCHA M-O	*	-	40	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		218101	1	1	1	Solicitud Material	6.85	274.14	274.14	25/11/2016	10:06:32	INT	VTIXE	25/11/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	297649		
"1,855,092"	WOISS	Emitir para Orden de Trabajo	P02.026.AB0082	ABRAZADERA INDUSTRIAL 27-29MM	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		600943	*		1	Orden Trabajo	3.19	3.19	3.19	25/11/2016	10:33:33		VTIXE	25/11/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	297655		
"1,855,093"	WOISS	Emitir para Orden de Trabajo	P02.026.BU0009	"BUSHING HG DE 2"" A 1 1/2"""	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	600943	*		2	Orden Trabajo	3.67	3.67	3.67	25/11/2016	10:33:33		VTIXE	25/11/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	297655		
"1,855,094"	WOISS	Emitir para Orden de Trabajo	P02.026.UN0033	"UNION HG 1 1/2"""	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		600943	*		3	Orden Trabajo	3.91	7.83	7.83	25/11/2016	10:33:35		VTIXE	25/11/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	297655		
"1,812,547"	WOISS	Emitir para Orden de Trabajo	04.010.AC0001	ACEITE DE COMPRESOR IWATA	05M-O	TERMOPICHINCHA M-O	*	-	1.32	GALON				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		1481	*		1	Orden Trabajo	376.7	497.24	497.24	14/10/2016	11:43:46		VTIXE	14/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	290629		
"1,812,548"	WOISS	Emitir para Orden de Trabajo	P03.021.IN0009	"TEFLON 1/2"" ROLLO"	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		1481	*		2	Orden Trabajo	0.81	0.81	0.81	14/10/2016	11:43:47		VTIXE	14/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	290629		
"1,812,549"	WOISS	Emitir para Orden de Trabajo	P03.020.SI0027	SILICON TRANSPARENTE DE 310ML	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		1481	*		3	Orden Trabajo	4.11	4.11	4.11	14/10/2016	11:43:47		VTIXE	14/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	290629		
"1,812,552"	WOISS	Emitir para Orden de Trabajo	P03.008.LI0038	LIMPIADOR DE MOTORES ELECTRICOS	05M-O	TERMOPICHINCHA M-O	*	-	2	GALON				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		904	*		1	Orden Trabajo	27.16	54.32	54.32	14/10/2016	11:49:39		VTIXE	14/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	290632		
"1,812,553"	WOISS	Emitir para Orden de Trabajo	P01.020.SE0232	SELLO DE ACEITE 5 X 12 X 5	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		904	*		2	Orden Trabajo	5.7	11.4	11.4	14/10/2016	11:49:40		VTIXE	14/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	290632		
"1,812,554"	WOISS	Emitir para Orden de Trabajo	P01.020.SE0231	SELLO DE ACEITE 25 X 40 X 10	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		904	*		3	Orden Trabajo	5.7	5.7	5.7	14/10/2016	11:49:40		VTIXE	14/10/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	290632		
