PROVINCIA;CANTON;PARROQUIA;TIPO DE INSCRIPCION;AÑO;MES;TOTAL
PICHINCHA;QUITO;IÑAQUITO;Oportunas (hasta 30 días);2015;4;464
PICHINCHA;CAYAMBE;CAYAMBE;Oportunas (hasta 30 días);2015;4;68
PICHINCHA;QUITO;POMASQUI;Oportunas (hasta 30 días);2015;4;54
PICHINCHA;S MIGUEL DE LOS BANC;S MIGUEL DE LOS BANCOS;Oportunas (hasta 30 días);2015;4;10
PICHINCHA;QUITO;QUINCHE;Oportunas (hasta 30 días);2015;4;33
PICHINCHA;QUITO;PUELLARO;Oportunas (hasta 30 días);2015;4;9
PICHINCHA;QUITO;IÑAQUITO;Tardías (pasado los 14 años);2015;4;1
PICHINCHA;QUITO;QUITUMBE;Oportunas (hasta 30 días);2015;4;281
PICHINCHA;QUITO;PUELLARO;Tardías (hasta 14 años);2015;4;4
PICHINCHA;QUITO;CALDERON;Tardías (hasta 14 años);2015;4;49
PICHINCHA;QUITO;COTOCOLLAO ;Oportunas (hasta 30 días);2015;4;77
PICHINCHA;QUITO;TUMBACO;Tardías (hasta 14 años);2015;4;64
PICHINCHA;MEJIA;MACHACHI;Oportunas (hasta 30 días);2015;4;44
PICHINCHA;QUITO;SAN JUAN;Oportunas (hasta 30 días);2015;4;161
PICHINCHA;MEJIA;MACHACHI;Tardías (hasta 14 años);2015;4;49
PICHINCHA;QUITO;CHILIBULO;Tardías (hasta 14 años);2015;4;73
PICHINCHA;QUITO;EL CONDADO;Oportunas (hasta 30 días);2015;4;21
PICHINCHA;QUITO;CENTRO HISTORICO;Oportunas (hasta 30 días);2015;4;128
PICHINCHA;S MIGUEL DE LOS BANC;S MIGUEL DE LOS BANCOS;Tardías (hasta 14 años);2015;4;28
PICHINCHA;PUERTO QUITO;PUERTO QUITO;Tardías (hasta 14 años);2015;4;50
PICHINCHA;QUITO;QUITUMBE;Tardías (hasta 14 años);2015;4;270
PICHINCHA;QUITO;CHIMBACALLE ;Tardías (hasta 14 años);2015;4;38
PICHINCHA;QUITO;COTOCOLLAO ;Tardías (hasta 14 años);2015;4;28
PICHINCHA;QUITO;CARCELEN;Tardías (hasta 14 años);2015;4;18
PICHINCHA;QUITO;CENTRO HISTORICO;Tardías (pasado los 14 años);2015;4;1
PICHINCHA;QUITO;CHIMBACALLE ;Oportunas (hasta 30 días);2015;4;210
PICHINCHA;QUITO;CALDERON;Oportunas (hasta 30 días);2015;4;72
PICHINCHA;QUITO;TUMBACO;Oportunas (hasta 30 días);2015;4;109
PICHINCHA;QUITO;IÑAQUITO;Tardías occuridas en el exterior;2015;4;161
PICHINCHA;CAYAMBE;CAYAMBE;Tardías (hasta 14 años);2015;4;101
PICHINCHA;QUITO;SAN JUAN;Tardías (hasta 14 años);2015;4;10
PICHINCHA;QUITO;ITCHIMBIA;Oportunas (hasta 30 días);2015;4;397
PICHINCHA;QUITO;IÑAQUITO;Tardías (hasta 14 años);2015;5;257
PICHINCHA;QUITO;CALDERON;Tardías (hasta 14 años);2015;5;38
PICHINCHA;QUITO;SAN JUAN;Tardías (hasta 14 años);2015;5;12
PICHINCHA;CAYAMBE;CAYAMBE;Tardías (hasta 14 años);2015;5;103
PICHINCHA;QUITO;COTOCOLLAO ;Oportunas (hasta 30 días);2015;5;68
PICHINCHA;QUITO;ITCHIMBIA;Tardías (hasta 14 años);2015;5;129
PICHINCHA;PUERTO QUITO;PUERTO QUITO;Tardías (hasta 14 años);2015;5;36
PICHINCHA;QUITO;QUINCHE;Oportunas (hasta 30 días);2015;5;23
PICHINCHA;QUITO;CENTRO HISTORICO;Oportunas (hasta 30 días);2015;5;121
PICHINCHA;QUITO;QUINCHE;Tardías (hasta 14 años);2015;5;30
PICHINCHA;QUITO;SAN JUAN;Oportunas (hasta 30 días);2015;5;164
PICHINCHA;QUITO;COTOCOLLAO ;Tardías (hasta 14 años);2015;5;27
PICHINCHA;RUMINAHUI;SANGOLQUI;Oportunas (hasta 30 días);2015;5;163
PICHINCHA;QUITO;CENTRO HISTORICO;Tardías (hasta 14 años);2015;5;145
PICHINCHA;QUITO;CHILIBULO;Oportunas (hasta 30 días);2015;5;261
PICHINCHA;S MIGUEL DE LOS BANC;S MIGUEL DE LOS BANCOS;Oportunas (hasta 30 días);2015;5;7
PICHINCHA;QUITO;QUITUMBE;Tardías (pasado los 14 años);2015;5;4
PICHINCHA;PUERTO QUITO;PUERTO QUITO;Tardías (pasado los 14 años);2015;5;1
PICHINCHA;QUITO;CENTRO HISTORICO;Tardías (pasado los 14 años);2015;5;10
PICHINCHA;QUITO;TUMBACO;Oportunas (hasta 30 días);2015;5;100
PICHINCHA;QUITO;CHILIBULO;Tardías (hasta 14 años);2015;5;67
PICHINCHA;QUITO;PUELLARO;Oportunas (hasta 30 días);2015;5;7
PICHINCHA;QUITO;POMASQUI;Tardías (hasta 14 años);2015;5;19
PICHINCHA;QUITO;CARCELEN;Tardías (hasta 14 años);2015;5;13
PICHINCHA;QUITO;TUMBACO;Tardías (hasta 14 años);2015;5;48
PICHINCHA;RUMINAHUI;SANGOLQUI;Tardías (hasta 14 años);2015;5;70
PICHINCHA;PUERTO QUITO;PUERTO QUITO;Oportunas (hasta 30 días);2015;5;7
PICHINCHA;PEDRO MONCAYO;TABACUNDO;Tardías (hasta 14 años);2015;5;13
PICHINCHA;PEDRO MONCAYO;TABACUNDO;Oportunas (hasta 30 días);2015;5;33
PICHINCHA;CAYAMBE;CAYAMBE;Tardías (pasado los 14 años);2015;5;1
PICHINCHA;CAYAMBE;CAYAMBE;Oportunas (hasta 30 días);2015;5;58
PICHINCHA;QUITO;CALDERON;Oportunas (hasta 30 días);2015;5;61
PICHINCHA;QUITO;ITCHIMBIA;Oportunas (hasta 30 días);2015;5;321
PICHINCHA;QUITO;QUITUMBE;Oportunas (hasta 30 días);2015;5;308
PICHINCHA;QUITO;CHIMBACALLE ;Oportunas (hasta 30 días);2015;5;190
PICHINCHA;QUITO;CHIMBACALLE ;Tardías (hasta 14 años);2015;5;43
PICHINCHA;MEJIA;MACHACHI;Oportunas (hasta 30 días);2015;5;44
PICHINCHA;QUITO;POMASQUI;Oportunas (hasta 30 días);2015;5;40
PICHINCHA;S MIGUEL DE LOS BANC;S MIGUEL DE LOS BANCOS;Tardías (hasta 14 años);2015;5;28
PICHINCHA;QUITO;IÑAQUITO;Tardías occuridas en el exterior;2015;5;122
PICHINCHA;MEJIA;MACHACHI;Tardías (hasta 14 años);2015;5;40
PICHINCHA;QUITO;IÑAQUITO;Tardías (pasado los 14 años);2015;5;9
PICHINCHA;QUITO;EL CONDADO;Oportunas (hasta 30 días);2015;5;18
PICHINCHA;QUITO;EL CONDADO;Tardías (hasta 14 años);2015;5;16
PICHINCHA;QUITO;IÑAQUITO;Oportunas (hasta 30 días);2015;5;495
PICHINCHA;QUITO;CARCELEN;Oportunas (hasta 30 días);2015;5;165
PICHINCHA;QUITO;QUITUMBE;Tardías (hasta 14 años);2015;5;228
PICHINCHA;QUITO;CENTRO HISTORICO;Oportunas (hasta 30 días);2015;6;145
PICHINCHA;S MIGUEL DE LOS BANC;S MIGUEL DE LOS BANCOS;Oportunas (hasta 30 días);2015;6;7
PICHINCHA;QUITO;CHILIBULO;Tardías (hasta 14 años);2015;6;83
PICHINCHA;QUITO;CENTRO HISTORICO;Tardías (hasta 14 años);2015;6;171
PICHINCHA;QUITO;ITCHIMBIA;Tardías (hasta 14 años);2015;6;125
PICHINCHA;QUITO;SAN JUAN;Tardías (hasta 14 años);2015;6;12
PICHINCHA;QUITO;CENTRO HISTORICO;Tardías (pasado los 14 años);2015;6;1
PICHINCHA;MEJIA;MACHACHI;Tardías (hasta 14 años);2015;6;49
PICHINCHA;QUITO;TUMBACO;Tardías (hasta 14 años);2015;6;66
PICHINCHA;QUITO;QUINCHE;Tardías (hasta 14 años);2015;6;42
PICHINCHA;PEDRO MONCAYO;TABACUNDO;Oportunas (hasta 30 días);2015;6;14
PICHINCHA;QUITO;EL CONDADO;Oportunas (hasta 30 días);2015;6;23
PICHINCHA;QUITO;EL CONDADO;Tardías (hasta 14 años);2015;6;19
PICHINCHA;QUITO;IÑAQUITO;Tardías (hasta 14 años);2015;6;311
PICHINCHA;QUITO;SAN JUAN;Oportunas (hasta 30 días);2015;6;191
PICHINCHA;QUITO;QUINCHE;Oportunas (hasta 30 días);2015;6;35
PICHINCHA;QUITO;IÑAQUITO;Tardías (pasado los 14 años);2015;6;10
PICHINCHA;CAYAMBE;CAYAMBE;Oportunas (hasta 30 días);2015;6;70
PICHINCHA;PEDRO MONCAYO;TABACUNDO;Tardías (hasta 14 años);2015;6;10
PICHINCHA;QUITO;CARCELEN;Tardías (hasta 14 años);2015;6;15
PICHINCHA;QUITO;CARCELEN;Oportunas (hasta 30 días);2015;6;146
PICHINCHA;QUITO;TUMBACO;Oportunas (hasta 30 días);2015;6;111
PICHINCHA;PUERTO QUITO;PUERTO QUITO;Oportunas (hasta 30 días);2015;6;10
PICHINCHA;QUITO;CALDERON;Oportunas (hasta 30 días);2015;6;85
PICHINCHA;QUITO;QUITUMBE;Oportunas (hasta 30 días);2015;6;384
PICHINCHA;QUITO;CALDERON;Tardías (hasta 14 años);2015;6;53
PICHINCHA;QUITO;QUITUMBE;Tardías (hasta 14 años);2015;6;297
PICHINCHA;QUITO;CHILIBULO;Oportunas (hasta 30 días);2015;6;281
PICHINCHA;QUITO;CHIMBACALLE ;Oportunas (hasta 30 días);2015;6;198
PICHINCHA;QUITO;POMASQUI;Tardías (hasta 14 años);2015;6;30
PICHINCHA;S MIGUEL DE LOS BANC;S MIGUEL DE LOS BANCOS;Tardías (hasta 14 años);2015;6;20
PICHINCHA;CAYAMBE;CAYAMBE;Tardías (hasta 14 años);2015;6;90
PICHINCHA;RUMINAHUI;SANGOLQUI;Oportunas (hasta 30 días);2015;6;196
PICHINCHA;QUITO;POMASQUI;Oportunas (hasta 30 días);2015;6;55
PICHINCHA;RUMINAHUI;SANGOLQUI;Tardías (hasta 14 años);2015;6;100
PICHINCHA;MEJIA;MACHACHI;Oportunas (hasta 30 días);2015;6;44
PICHINCHA;QUITO;COTOCOLLAO ;Tardías (hasta 14 años);2015;6;22
PICHINCHA;QUITO;CHIMBACALLE ;Tardías (hasta 14 años);2015;6;29
PICHINCHA;QUITO;QUITUMBE;Tardías (pasado los 14 años);2015;6;1
PICHINCHA;QUITO;IÑAQUITO;Oportunas (hasta 30 días);2015;6;537
PICHINCHA;QUITO;ITCHIMBIA;Oportunas (hasta 30 días);2015;6;319
PICHINCHA;QUITO;IÑAQUITO;Tardías occuridas en el exterior;2015;6;158
PICHINCHA;PUERTO QUITO;PUERTO QUITO;Tardías (hasta 14 años);2015;6;30
PICHINCHA;QUITO;PUELLARO;Tardías (hasta 14 años);2015;6;2
PICHINCHA;QUITO;QUINCHE;Tardías (pasado los 14 años);2015;6;1
PICHINCHA;QUITO;PUELLARO;Oportunas (hasta 30 días);2015;6;9
PICHINCHA;QUITO;COTOCOLLAO ;Oportunas (hasta 30 días);2015;6;75
PICHINCHA;QUITO;QUITUMBE;Oportunas (hasta 30 días);2015;7;377
PICHINCHA;QUITO;IÑAQUITO;Tardías (pasado los 14 años);2015;7;12
PICHINCHA;PUERTO QUITO;PUERTO QUITO;Tardías (hasta 14 años);2015;7;28
PICHINCHA;RUMINAHUI;SANGOLQUI;Tardías (pasado los 14 años);2015;7;1
PICHINCHA;QUITO;QUINCHE;Tardías (hasta 14 años);2015;7;32
PICHINCHA;QUITO;ITCHIMBIA;Oportunas (hasta 30 días);2015;7;338
PICHINCHA;QUITO;CARCELEN;Oportunas (hasta 30 días);2015;7;177
PICHINCHA;QUITO;IÑAQUITO;Tardías (hasta 14 años);2015;7;292
PICHINCHA;RUMINAHUI;SANGOLQUI;Oportunas (hasta 30 días);2015;7;196
PICHINCHA;QUITO;ITCHIMBIA;Tardías (hasta 14 años);2015;7;112
PICHINCHA;QUITO;COTOCOLLAO ;Oportunas (hasta 30 días);2015;7;145
PICHINCHA;MEJIA;MACHACHI;Tardías (hasta 14 años);2015;7;46
PICHINCHA;QUITO;CARCELEN;Tardías (hasta 14 años);2015;7;28
PICHINCHA;QUITO;QUINCHE;Oportunas (hasta 30 días);2015;7;31
PICHINCHA;QUITO;CALDERON;Tardías (hasta 14 años);2015;7;46
PICHINCHA;QUITO;CENTRO HISTORICO;Tardías (pasado los 14 años);2015;7;1
PICHINCHA;QUITO;SAN JUAN;Tardías (hasta 14 años);2015;7;8
PICHINCHA;QUITO;CHILIBULO;Oportunas (hasta 30 días);2015;7;212
PICHINCHA;QUITO;CALDERON;Oportunas (hasta 30 días);2015;7;84
PICHINCHA;QUITO;CENTRO HISTORICO;Tardías (hasta 14 años);2015;7;145
PICHINCHA;QUITO;EL CONDADO;Oportunas (hasta 30 días);2015;7;30
PICHINCHA;S MIGUEL DE LOS BANC;S MIGUEL DE LOS BANCOS;Oportunas (hasta 30 días);2015;7;13
PICHINCHA;MEJIA;MACHACHI;Oportunas (hasta 30 días);2015;7;43
PICHINCHA;QUITO;PUELLARO;Oportunas (hasta 30 días);2015;7;9
PICHINCHA;PUERTO QUITO;PUERTO QUITO;Oportunas (hasta 30 días);2015;7;17
PICHINCHA;QUITO;POMASQUI;Oportunas (hasta 30 días);2015;7;58
PICHINCHA;QUITO;COTOCOLLAO ;Tardías (hasta 14 años);2015;7;21
PICHINCHA;QUITO;IÑAQUITO;Tardías occuridas en el exterior;2015;7;183
PICHINCHA;QUITO;QUITUMBE;Tardías (pasado los 14 años);2015;7;1
PICHINCHA;QUITO;IÑAQUITO;Oportunas (hasta 30 días);2015;7;554
PICHINCHA;QUITO;TUMBACO;Tardías (hasta 14 años);2015;7;51
PICHINCHA;QUITO;SAN JUAN;Oportunas (hasta 30 días);2015;7;187
PICHINCHA;QUITO;EL CONDADO;Tardías (hasta 14 años);2015;7;35
PICHINCHA;CAYAMBE;CAYAMBE;Tardías (hasta 14 años);2015;7;96
PICHINCHA;QUITO;CHIMBACALLE ;Oportunas (hasta 30 días);2015;7;224
PICHINCHA;QUITO;TUMBACO;Oportunas (hasta 30 días);2015;7;116
PICHINCHA;QUITO;NANEGALITO;Oportunas (hasta 30 días);2015;7;1
PICHINCHA;QUITO;NANEGALITO;Tardías (hasta 14 años);2015;7;7
PICHINCHA;QUITO;NANEGALITO;Tardías (pasado los 14 años);2015;7;1
PICHINCHA;QUITO;QUITUMBE;Tardías (hasta 14 años);2015;7;248
PICHINCHA;CAYAMBE;CAYAMBE;Oportunas (hasta 30 días);2015;7;88
PICHINCHA;QUITO;CHILIBULO;Tardías (hasta 14 años);2015;7;62
PICHINCHA;QUITO;PUELLARO;Tardías (hasta 14 años);2015;7;5
PICHINCHA;QUITO;CENTRO HISTORICO;Oportunas (hasta 30 días);2015;7;189
PICHINCHA;S MIGUEL DE LOS BANC;S MIGUEL DE LOS BANCOS;Tardías (hasta 14 años);2015;7;35
PICHINCHA;QUITO;CHIMBACALLE ;Tardías (hasta 14 años);2015;7;46
PICHINCHA;RUMINAHUI;SANGOLQUI;Tardías (hasta 14 años);2015;7;106
PICHINCHA;QUITO;POMASQUI;Tardías (hasta 14 años);2015;7;33
PICHINCHA;QUITO;COTOCOLLAO ;Oportunas (hasta 30 días);2015;8;160
PICHINCHA;QUITO;PUELLARO;Oportunas (hasta 30 días);2015;8;6
PICHINCHA;QUITO;QUITUMBE;Oportunas (hasta 30 días);2015;8;365
PICHINCHA;QUITO;CHILIBULO;Oportunas (hasta 30 días);2015;8;266
PICHINCHA;QUITO;EL CONDADO;Oportunas (hasta 30 días);2015;8;22
PICHINCHA;QUITO;CARCELEN;Oportunas (hasta 30 días);2015;8;157
PICHINCHA;QUITO;IÑAQUITO;Tardías (pasado los 14 años);2015;8;8
